year,source,target,value
2018,Ireland,biofuel_exports,0.0
2019,Ireland,biofuel_exports,0.0
2020,Ireland,biofuel_exports,0.0
total,Ireland,biofuel_exports,0.0
2011,Greece,biofuel_exports,0.018
2012,Greece,biofuel_exports,0.0
2013,Greece,biofuel_exports,0.217
2014,Greece,biofuel_exports,0.67
2015,Greece,biofuel_exports,0.85
2016,Greece,biofuel_exports,0.184
2017,Greece,biofuel_exports,12.521
2018,Greece,biofuel_exports,8.97
2019,Greece,biofuel_exports,3.588
2020,Greece,biofuel_exports,2.547
total,Greece,biofuel_exports,29.565
2011,Spain,biofuel_exports,0.0
2012,Spain,biofuel_exports,0.0
2013,Spain,biofuel_exports,0.0
2014,Spain,biofuel_exports,39.711
2015,Spain,biofuel_exports,0.0
2016,Spain,biofuel_exports,0.0
2017,Spain,biofuel_exports,0.0
2018,Spain,biofuel_exports,0.0
2019,Spain,biofuel_exports,0.0
2020,Spain,biofuel_exports,0.0
total,Spain,biofuel_exports,39.711
2011,France,biofuel_exports,0.0
2012,France,biofuel_exports,101.27
2013,France,biofuel_exports,151.866
2014,France,biofuel_exports,123.748
2015,France,biofuel_exports,199.098
2016,France,biofuel_exports,191.934
2017,France,biofuel_exports,185.743
2018,France,biofuel_exports,196.61
2019,France,biofuel_exports,123.566
2020,France,biofuel_exports,96.536
total,France,biofuel_exports,1370.371
2011,Croatia,biofuel_exports,0.0
2012,Croatia,biofuel_exports,136.144
2013,Croatia,biofuel_exports,159.25
2014,Croatia,biofuel_exports,139.195
2015,Croatia,biofuel_exports,188.847
2016,Croatia,biofuel_exports,198.238
2017,Croatia,biofuel_exports,234.882
2018,Croatia,biofuel_exports,217.5
2019,Croatia,biofuel_exports,235.1
2020,Croatia,biofuel_exports,246.3
total,Croatia,biofuel_exports,1755.456
2011,Italy,biofuel_exports,3.289
2012,Italy,biofuel_exports,2.559
2013,Italy,biofuel_exports,5.977
2014,Italy,biofuel_exports,8.272
2015,Italy,biofuel_exports,9.546
2016,Italy,biofuel_exports,13.732
2017,Italy,biofuel_exports,21.531
2018,Italy,biofuel_exports,11.861
2019,Italy,biofuel_exports,9.029
2020,Italy,biofuel_exports,7.85
total,Italy,biofuel_exports,93.646
2011,Cyprus,biofuel_exports,0.0
2012,Cyprus,biofuel_exports,0.0
2013,Cyprus,biofuel_exports,0.0
2014,Cyprus,biofuel_exports,0.0
2015,Cyprus,biofuel_exports,0.0
2016,Cyprus,biofuel_exports,0.0
2017,Cyprus,biofuel_exports,0.0
2018,Cyprus,biofuel_exports,0.0
2019,Cyprus,biofuel_exports,0.0
2020,Cyprus,biofuel_exports,0.0
total,Cyprus,biofuel_exports,0.0
2011,Latvia,biofuel_exports,664.005
2012,Latvia,biofuel_exports,901.959
2013,Latvia,biofuel_exports,1055.755
2014,Latvia,biofuel_exports,1290.348
2015,Latvia,biofuel_exports,1553.238
2016,Latvia,biofuel_exports,1626.602
2017,Latvia,biofuel_exports,1605.965
2018,Latvia,biofuel_exports,1764.434
2019,Latvia,biofuel_exports,2230.981
2020,Latvia,biofuel_exports,2303.859
total,Latvia,biofuel_exports,14997.146
2011,Lithuania,biofuel_exports,0.0
2012,Lithuania,biofuel_exports,264.996
2013,Lithuania,biofuel_exports,321.479
2014,Lithuania,biofuel_exports,298.202
2015,Lithuania,biofuel_exports,310.303
2016,Lithuania,biofuel_exports,307.004
2017,Lithuania,biofuel_exports,403.23
2018,Lithuania,biofuel_exports,476.3
2019,Lithuania,biofuel_exports,581.0
2020,Lithuania,biofuel_exports,379.4
total,Lithuania,biofuel_exports,3341.914
2011,Luxembourg,biofuel_exports,4.181
2012,Luxembourg,biofuel_exports,4.566
2013,Luxembourg,biofuel_exports,7.373
2014,Luxembourg,biofuel_exports,3.773
2015,Luxembourg,biofuel_exports,12.592
2016,Luxembourg,biofuel_exports,31.978
2017,Luxembourg,biofuel_exports,27.63
2018,Luxembourg,biofuel_exports,25.885
2019,Luxembourg,biofuel_exports,19.842
2020,Luxembourg,biofuel_exports,28.346
total,Luxembourg,biofuel_exports,166.166
2011,Hungary,biofuel_exports,0.0
2012,Hungary,biofuel_exports,0.0
2013,Hungary,biofuel_exports,0.0
2014,Hungary,biofuel_exports,0.0
2015,Hungary,biofuel_exports,0.0
2016,Hungary,biofuel_exports,0.0
2017,Hungary,biofuel_exports,0.0
2018,Hungary,biofuel_exports,0.0
2019,Hungary,biofuel_exports,0.0
2020,Hungary,biofuel_exports,0.0
total,Hungary,biofuel_exports,0.0
2011,Malta,biofuel_exports,0.0
2012,Malta,biofuel_exports,0.0
2013,Malta,biofuel_exports,0.0
2014,Malta,biofuel_exports,0.0
2015,Malta,biofuel_exports,0.0
2016,Malta,biofuel_exports,0.0
2017,Malta,biofuel_exports,0.0
2018,Malta,biofuel_exports,0.0
2019,Malta,biofuel_exports,0.0
2020,Malta,biofuel_exports,0.0
total,Malta,biofuel_exports,0.0
2011,Netherlands,biofuel_exports,0.0
2012,Netherlands,biofuel_exports,54.0
2013,Netherlands,biofuel_exports,141.0
2014,Netherlands,biofuel_exports,198.0
2015,Netherlands,biofuel_exports,184.0
2016,Netherlands,biofuel_exports,158.0
2017,Netherlands,biofuel_exports,157.0
2018,Netherlands,biofuel_exports,185.0
2019,Netherlands,biofuel_exports,187.0
2020,Netherlands,biofuel_exports,239.001
total,Netherlands,biofuel_exports,1503.001
2011,Austria,biofuel_exports,712.009
2012,Austria,biofuel_exports,662.846
2013,Austria,biofuel_exports,717.707
2014,Austria,biofuel_exports,487.488
2015,Austria,biofuel_exports,559.126
2016,Austria,biofuel_exports,609.525
2017,Austria,biofuel_exports,671.129
2018,Austria,biofuel_exports,840.124
2019,Austria,biofuel_exports,819.762
2020,Austria,biofuel_exports,872.228
total,Austria,biofuel_exports,6951.944
2011,Poland,biofuel_exports,0.0
2012,Poland,biofuel_exports,0.0
2013,Poland,biofuel_exports,0.0
2014,Poland,biofuel_exports,0.0
2015,Poland,biofuel_exports,0.0
2016,Poland,biofuel_exports,0.0
2017,Poland,biofuel_exports,0.0
2018,Poland,biofuel_exports,0.0
2019,Poland,biofuel_exports,0.0
2020,Poland,biofuel_exports,0.0
total,Poland,biofuel_exports,0.0
2011,Portugal,biofuel_exports,535.457
2012,Portugal,biofuel_exports,603.0
2013,Portugal,biofuel_exports,818.981
2014,Portugal,biofuel_exports,797.422
2015,Portugal,biofuel_exports,693.694
2016,Portugal,biofuel_exports,621.282
2017,Portugal,biofuel_exports,513.862
2018,Portugal,biofuel_exports,611.613
2019,Portugal,biofuel_exports,729.351
2020,Portugal,biofuel_exports,698.948
total,Portugal,biofuel_exports,6623.61
2011,Romania,biofuel_exports,0.0
2012,Romania,biofuel_exports,563.175
2013,Romania,biofuel_exports,457.49
2014,Romania,biofuel_exports,412.941
2015,Romania,biofuel_exports,323.325
2016,Romania,biofuel_exports,261.106
2017,Romania,biofuel_exports,154.258
2018,Romania,biofuel_exports,139.453
2019,Romania,biofuel_exports,240.201
2020,Romania,biofuel_exports,388.883
total,Romania,biofuel_exports,2940.832
2011,Slovenia,biofuel_exports,0.0
2012,Slovenia,biofuel_exports,0.0
2013,Slovenia,biofuel_exports,0.0
2014,Slovenia,biofuel_exports,0.0
2015,Slovenia,biofuel_exports,0.0
2016,Slovenia,biofuel_exports,0.0
2017,Slovenia,biofuel_exports,0.0
2018,Slovenia,biofuel_exports,0.0
2019,Slovenia,biofuel_exports,0.0
2020,Slovenia,biofuel_exports,0.0
total,Slovenia,biofuel_exports,0.0
2011,Slovakia,biofuel_exports,0.0
2012,Slovakia,biofuel_exports,0.0
2013,Slovakia,biofuel_exports,0.0
2014,Slovakia,biofuel_exports,0.0
2015,Slovakia,biofuel_exports,0.0
2016,Slovakia,biofuel_exports,0.0
2017,Slovakia,biofuel_exports,0.0
2018,Slovakia,biofuel_exports,0.0
2019,Slovakia,biofuel_exports,0.0
2020,Slovakia,biofuel_exports,167.0
total,Slovakia,biofuel_exports,167.0
2011,Finland,biofuel_exports,135.785
2012,Finland,biofuel_exports,61.184
2013,Finland,biofuel_exports,78.239
2014,Finland,biofuel_exports,55.968
2015,Finland,biofuel_exports,59.812
2016,Finland,biofuel_exports,34.466
2017,Finland,biofuel_exports,37.339
2018,Finland,biofuel_exports,43.215
2019,Finland,biofuel_exports,29.85
2020,Finland,biofuel_exports,7.185
total,Finland,biofuel_exports,543.043
2011,Sweden,biofuel_exports,0.0
2012,Sweden,biofuel_exports,200.902
2013,Sweden,biofuel_exports,168.949
2014,Sweden,biofuel_exports,253.056
2015,Sweden,biofuel_exports,248.098
2016,Sweden,biofuel_exports,239.71
2017,Sweden,biofuel_exports,200.0
2018,Sweden,biofuel_exports,154.0
2019,Sweden,biofuel_exports,115.0
2020,Sweden,biofuel_exports,138.0
total,Sweden,biofuel_exports,1717.715
2011,Iceland,biofuel_exports,0.0
2012,Iceland,biofuel_exports,0.0
2013,Iceland,biofuel_exports,0.0
2014,Iceland,biofuel_exports,0.0
2015,Iceland,biofuel_exports,0.0
2016,Iceland,biofuel_exports,0.0
2017,Iceland,biofuel_exports,0.0
2018,Iceland,biofuel_exports,0.0
2019,Iceland,biofuel_exports,0.0
2020,Iceland,biofuel_exports,0.0
total,Iceland,biofuel_exports,0.0
2014,Liechtenstein,biofuel_exports,0.0
2015,Liechtenstein,biofuel_exports,0.0
2016,Liechtenstein,biofuel_exports,0.0
2017,Liechtenstein,biofuel_exports,0.0
2018,Liechtenstein,biofuel_exports,0.0
2019,Liechtenstein,biofuel_exports,0.0
2020,Liechtenstein,biofuel_exports,0.0
total,Liechtenstein,biofuel_exports,0.0
2011,Norway,biofuel_exports,0.0
2012,Norway,biofuel_exports,0.0
2013,Norway,biofuel_exports,0.0
2014,Norway,biofuel_exports,0.0
2015,Norway,biofuel_exports,0.0
2016,Norway,biofuel_exports,0.0
2017,Norway,biofuel_exports,0.0
2018,Norway,biofuel_exports,0.0
2019,Norway,biofuel_exports,0.0
2020,Norway,biofuel_exports,0.0
total,Norway,biofuel_exports,0.0
2011,United Kingdom,biofuel_exports,41.3
2012,United Kingdom,biofuel_exports,53.621
2013,United Kingdom,biofuel_exports,105.756
2014,United Kingdom,biofuel_exports,98.284
2015,United Kingdom,biofuel_exports,88.141
2016,United Kingdom,biofuel_exports,21.703
2017,United Kingdom,biofuel_exports,127.0
2018,United Kingdom,biofuel_exports,62.0
2019,United Kingdom,biofuel_exports,32.0
total,United Kingdom,biofuel_exports,629.805
2011,Montenegro,biofuel_exports,0.0
2012,Montenegro,biofuel_exports,0.0
2013,Montenegro,biofuel_exports,0.0
2014,Montenegro,biofuel_exports,2.911
2015,Montenegro,biofuel_exports,12.314
2016,Montenegro,biofuel_exports,17.955
2017,Montenegro,biofuel_exports,37.154
2018,Montenegro,biofuel_exports,47.5
2019,Montenegro,biofuel_exports,71.3
2020,Montenegro,biofuel_exports,69.6
total,Montenegro,biofuel_exports,258.734
2011,North Macedonia,biofuel_exports,0.0
2012,North Macedonia,biofuel_exports,0.0
2013,North Macedonia,biofuel_exports,0.0
2014,North Macedonia,biofuel_exports,0.0
2015,North Macedonia,biofuel_exports,0.0
2016,North Macedonia,biofuel_exports,0.0
2017,North Macedonia,biofuel_exports,0.0
2018,North Macedonia,biofuel_exports,0.0
2019,North Macedonia,biofuel_exports,0.0
2020,North Macedonia,biofuel_exports,0.0
total,North Macedonia,biofuel_exports,0.0
2011,Albania,biofuel_exports,0.0
2012,Albania,biofuel_exports,0.0
2013,Albania,biofuel_exports,0.0
2014,Albania,biofuel_exports,0.0
2015,Albania,biofuel_exports,26.526
2016,Albania,biofuel_exports,2.3
2017,Albania,biofuel_exports,0.0
2018,Albania,biofuel_exports,0.0
2019,Albania,biofuel_exports,0.0
2020,Albania,biofuel_exports,27.06
total,Albania,biofuel_exports,55.886
2011,Serbia,biofuel_exports,49.038
2012,Serbia,biofuel_exports,50.241
2013,Serbia,biofuel_exports,100.765
2014,Serbia,biofuel_exports,89.587
2015,Serbia,biofuel_exports,86.028
2016,Serbia,biofuel_exports,87.183
2017,Serbia,biofuel_exports,82.978
2018,Serbia,biofuel_exports,108.261
2019,Serbia,biofuel_exports,80.1
2020,Serbia,biofuel_exports,78.782
total,Serbia,biofuel_exports,812.963
2011,Turkey,biofuel_exports,0.0
2012,Turkey,biofuel_exports,0.0
2013,Turkey,biofuel_exports,0.0
2014,Turkey,biofuel_exports,0.0
2015,Turkey,biofuel_exports,0.0
2016,Turkey,biofuel_exports,0.0
2017,Turkey,biofuel_exports,0.0
2018,Turkey,biofuel_exports,0.0
2019,Turkey,biofuel_exports,0.0
2020,Turkey,biofuel_exports,0.0
total,Turkey,biofuel_exports,0.0
2014,Bosnia and Herzegovina,biofuel_exports,172.0
2015,Bosnia and Herzegovina,biofuel_exports,137.0
2016,Bosnia and Herzegovina,biofuel_exports,135.0
2017,Bosnia and Herzegovina,biofuel_exports,94.0
2018,Bosnia and Herzegovina,biofuel_exports,82.0
2019,Bosnia and Herzegovina,biofuel_exports,70.0
2020,Bosnia and Herzegovina,biofuel_exports,61.0
total,Bosnia and Herzegovina,biofuel_exports,751.0
2011,Kosovo (under United Nations Security Council Resolution 1244/99),biofuel_exports,0.0
2012,Kosovo (under United Nations Security Council Resolution 1244/99),biofuel_exports,0.0
2013,Kosovo (under United Nations Security Council Resolution 1244/99),biofuel_exports,0.0
2014,Kosovo (under United Nations Security Council Resolution 1244/99),biofuel_exports,0.0
2015,Kosovo (under United Nations Security Council Resolution 1244/99),biofuel_exports,0.0
2016,Kosovo (under United Nations Security Council Resolution 1244/99),biofuel_exports,0.0
2017,Kosovo (under United Nations Security Council Resolution 1244/99),biofuel_exports,0.0
2018,Kosovo (under United Nations Security Council Resolution 1244/99),biofuel_exports,0.0
2019,Kosovo (under United Nations Security Council Resolution 1244/99),biofuel_exports,0.0
2020,Kosovo (under United Nations Security Council Resolution 1244/99),biofuel_exports,0.0
total,Kosovo (under United Nations Security Council Resolution 1244/99),biofuel_exports,0.0
2011,Moldova,biofuel_exports,0.0
2012,Moldova,biofuel_exports,0.0
2013,Moldova,biofuel_exports,0.001
2014,Moldova,biofuel_exports,0.009
2015,Moldova,biofuel_exports,0.005
2016,Moldova,biofuel_exports,0.0
2017,Moldova,biofuel_exports,0.0
2018,Moldova,biofuel_exports,0.0
2019,Moldova,biofuel_exports,1.0
2020,Moldova,biofuel_exports,53.0
total,Moldova,biofuel_exports,54.015
2011,Ukraine,biofuel_exports,0.0
2012,Ukraine,biofuel_exports,0.0
2013,Ukraine,biofuel_exports,0.0
2014,Ukraine,biofuel_exports,245.971
2015,Ukraine,biofuel_exports,263.979
2016,Ukraine,biofuel_exports,303.353
2017,Ukraine,biofuel_exports,389.0
2018,Ukraine,biofuel_exports,570.0
2019,Ukraine,biofuel_exports,695.692
2020,Ukraine,biofuel_exports,639.1
total,Ukraine,biofuel_exports,3107.095
2013,Georgia,biofuel_exports,0.0
2014,Georgia,biofuel_exports,0.0
2015,Georgia,biofuel_exports,0.0
2016,Georgia,biofuel_exports,0.0
2017,Georgia,biofuel_exports,0.0
2018,Georgia,biofuel_exports,0.0
2019,Georgia,biofuel_exports,0.0
2020,Georgia,biofuel_exports,0.0
total,Georgia,biofuel_exports,0.0
2011,Belgium,oil_petroleum_exports,24267.0
2012,Belgium,oil_petroleum_exports,26767.0
2013,Belgium,oil_petroleum_exports,27328.0
2014,Belgium,oil_petroleum_exports,29542.0
2015,Belgium,oil_petroleum_exports,29223.0
2016,Belgium,oil_petroleum_exports,29369.0
2017,Belgium,oil_petroleum_exports,33809.0
2018,Belgium,oil_petroleum_exports,32560.0
2019,Belgium,oil_petroleum_exports,32364.3
2020,Belgium,oil_petroleum_exports,26671.5
total,Belgium,oil_petroleum_exports,291900.8
2011,Bulgaria,oil_petroleum_exports,3539.0
2012,Bulgaria,oil_petroleum_exports,4130.0
2013,Bulgaria,oil_petroleum_exports,4430.0
2014,Bulgaria,oil_petroleum_exports,4020.0
2015,Bulgaria,oil_petroleum_exports,4452.0
2016,Bulgaria,oil_petroleum_exports,4571.0
2017,Bulgaria,oil_petroleum_exports,4799.85
2018,Bulgaria,oil_petroleum_exports,3537.367
2019,Bulgaria,oil_petroleum_exports,4268.074
2020,Bulgaria,oil_petroleum_exports,2849.446
total,Bulgaria,oil_petroleum_exports,40596.737
2011,Czechia,oil_petroleum_exports,1592.0
2012,Czechia,oil_petroleum_exports,1706.0
2013,Czechia,oil_petroleum_exports,1784.0
2014,Czechia,oil_petroleum_exports,2039.0
2015,Czechia,oil_petroleum_exports,2493.0
2016,Czechia,oil_petroleum_exports,2253.0
2017,Czechia,oil_petroleum_exports,2454.0
2018,Czechia,oil_petroleum_exports,2287.0
2019,Czechia,oil_petroleum_exports,2286.0
2020,Czechia,oil_petroleum_exports,1854.0
total,Czechia,oil_petroleum_exports,20748.0
2011,Denmark,oil_petroleum_exports,13179.0
2012,Denmark,oil_petroleum_exports,12553.0
2013,Denmark,oil_petroleum_exports,13362.0
2014,Denmark,oil_petroleum_exports,12530.0
2015,Denmark,oil_petroleum_exports,13477.668
2016,Denmark,oil_petroleum_exports,12881.724
2017,Denmark,oil_petroleum_exports,10844.473
2018,Denmark,oil_petroleum_exports,9423.453
2019,Denmark,oil_petroleum_exports,8829.198
2020,Denmark,oil_petroleum_exports,8199.536
total,Denmark,oil_petroleum_exports,115280.052
2011,Germany (until 1990 former territory of the FRG),oil_petroleum_exports,18410.0
2012,Germany (until 1990 former territory of the FRG),oil_petroleum_exports,18882.0
2013,Germany (until 1990 former territory of the FRG),oil_petroleum_exports,20231.0
2014,Germany (until 1990 former territory of the FRG),oil_petroleum_exports,21266.0
2015,Germany (until 1990 former territory of the FRG),oil_petroleum_exports,22635.0
2016,Germany (until 1990 former territory of the FRG),oil_petroleum_exports,22934.0
2017,Germany (until 1990 former territory of the FRG),oil_petroleum_exports,23497.0
2018,Germany (until 1990 former territory of the FRG),oil_petroleum_exports,22641.0
2019,Germany (until 1990 former territory of the FRG),oil_petroleum_exports,22156.0
2020,Germany (until 1990 former territory of the FRG),oil_petroleum_exports,22345.0
total,Germany (until 1990 former territory of the FRG),oil_petroleum_exports,214997.0
2011,Estonia,oil_petroleum_exports,432.0
2012,Estonia,oil_petroleum_exports,1336.0
2013,Estonia,oil_petroleum_exports,746.0
2014,Estonia,oil_petroleum_exports,1147.6
2015,Estonia,oil_petroleum_exports,1101.0
2016,Estonia,oil_petroleum_exports,1115.38
2017,Estonia,oil_petroleum_exports,1340.71
2018,Estonia,oil_petroleum_exports,1749.79
2019,Estonia,oil_petroleum_exports,1639.53
2020,Estonia,oil_petroleum_exports,1922.1
total,Estonia,oil_petroleum_exports,12530.11
2011,Ireland,oil_petroleum_exports,1628.841
2012,Ireland,oil_petroleum_exports,1772.286
2013,Ireland,oil_petroleum_exports,1241.109
2014,Ireland,oil_petroleum_exports,1287.117
2015,Ireland,oil_petroleum_exports,1771.577
2016,Ireland,oil_petroleum_exports,1634.076
2017,Ireland,oil_petroleum_exports,1856.755
2018,Ireland,oil_petroleum_exports,1692.736
2019,Ireland,oil_petroleum_exports,1493.637
2020,Ireland,oil_petroleum_exports,1518.723
total,Ireland,oil_petroleum_exports,15896.857
2011,Greece,oil_petroleum_exports,9564.0
2012,Greece,oil_petroleum_exports,12407.0
2013,Greece,oil_petroleum_exports,14182.0
2014,Greece,oil_petroleum_exports,15553.0
2015,Greece,oil_petroleum_exports,16236.0
2016,Greece,oil_petroleum_exports,18223.0
2017,Greece,oil_petroleum_exports,19136.377
2018,Greece,oil_petroleum_exports,20189.359
2019,Greece,oil_petroleum_exports,18362.069
2020,Greece,oil_petroleum_exports,18808.987
total,Greece,oil_petroleum_exports,162661.792
2011,Spain,oil_petroleum_exports,13054.0
2012,Spain,oil_petroleum_exports,19539.0
2013,Spain,oil_petroleum_exports,22278.0
2014,Spain,oil_petroleum_exports,21666.0
2015,Spain,oil_petroleum_exports,23243.0
2016,Spain,oil_petroleum_exports,25130.0
2017,Spain,oil_petroleum_exports,27578.0
2018,Spain,oil_petroleum_exports,25500.0
2019,Spain,oil_petroleum_exports,23879.0
2020,Spain,oil_petroleum_exports,22920.0
total,Spain,oil_petroleum_exports,224787.0
2011,France,oil_petroleum_exports,21367.0
2012,France,oil_petroleum_exports,19787.0
2013,France,oil_petroleum_exports,19028.0
2014,France,oil_petroleum_exports,19187.0
2015,France,oil_petroleum_exports,21203.0
2016,France,oil_petroleum_exports,20595.0
2017,France,oil_petroleum_exports,20333.0
2018,France,oil_petroleum_exports,20007.438
2019,France,oil_petroleum_exports,17301.554
2020,France,oil_petroleum_exports,12996.151
total,France,oil_petroleum_exports,191805.143
2011,Croatia,oil_petroleum_exports,1572.0
2012,Croatia,oil_petroleum_exports,1554.0
2013,Croatia,oil_petroleum_exports,1536.0
2014,Croatia,oil_petroleum_exports,1544.0
2015,Croatia,oil_petroleum_exports,1854.0
2016,Croatia,oil_petroleum_exports,2076.0
2017,Croatia,oil_petroleum_exports,2484.0
2018,Croatia,oil_petroleum_exports,2425.5
2019,Croatia,oil_petroleum_exports,2288.1
2020,Croatia,oil_petroleum_exports,2328.7
total,Croatia,oil_petroleum_exports,19662.3
